pid,category,eco
11266136,Frozen foods,0
11267790,Fresh cut flowers,0
11267795,Home,0
11267799,Home,0
11267805,Home,0
11267809,Cheese,0
11267810,Cheese,0
11267811,Meat and poultry,0
11267812,Crackers,0
11267813,Crackers,0
11268499,Meat and poultry,0
11268936,Meat and poultry,0
11269800,Home,0
11272287,Vegetables and fruits,1
11272792,Home,0
11272794,Vegetables and fruits,0
11272795,Vegetables and fruits,1
11272816,Home,0
11272817,Home,0
11272820,Home,0
11272823,Home,0
11272825,Home,0
11272833,Home,0
11272834,Home,0
11272835,Condiments,0
11272841,Home,0
11273817,Candy,0
11274647,Dairy and eggs,0
11274649,Dairy and eggs,0
11274750,Seafood,0
11275287,Vegetables and fruits,1
11275787,Vegetables and fruits,1
11275805,Frozen foods,0
11275807,Candy,0
11276288,Home,0
11276289,Home,0
11276554,Candy,0
11277129,Meat and poultry,0
11279445,Fresh cut flowers,0
11279446,Fresh cut flowers,0
11279739,Fresh cut flowers,0
11279744,Fresh cut flowers,0
11279749,Vegetables and fruits,0
11279901,Beverages,0
11279903,Beverages,0
11279906,Beverages,0
11279908,Beverages,0
11280790,Frozen foods,0
11280793,Home,0
11280794,Home,0
11280795,Home,0
11280797,Frozen foods,0
11280798,Frozen foods,0
11280799,Vegetables and fruits,0
11280800,Vegetables and fruits,0
11280802,Home,0
11280803,Home,0
11280804,Home,0
11280805,Condiments,0
11280813,Home,0
11280814,Home,0
11280823,Seafood,0
11280824,Seafood,0
11280829,Home,0
11280830,Home,0
11280831,Home,0
11280847,Home,0
11285749,Fresh cut flowers,0
11285958,Home,0
11286254,Condiments,0
11286536,Condiments,0
11288300,Seafood,0
11288310,Home,0
11288313,Condiments,0
11288360,Home,0
11289019,Deli,0
11289154,Vegetables and fruits,0
11289279,Frozen foods,0
11289681,Vegetables and fruits,0
11290287,Meat and poultry,0
11290299,Home,0
11290300,Home,0
11290301,Home,0
11290302,Home,0
11290311,Home,0
11290312,Home,0
11290313,Home,0
11290320,Vegetables and fruits,0
11290336,Vegetables and fruits,0
11290796,Bakery and bread,0
11291124,Meat and poultry,0
11291792,Frozen foods,0
11291840,Condiments,0
11292790,Frozen foods,0
11292795,Home,0
11292801,Home,0
11292819,Home,0
11293563,Vegetables and fruits,0
11293608,Meat and poultry,0
11293609,Meat and poultry,0
11293636,Meat and poultry,0
11293689,Meat and poultry,0
11293698,Meat and poultry,0
11293700,Meat and poultry,0
11294165,Bakery and bread,0
11294759,Meat and poultry,0
11295300,Home,0
11295301,Home,0
11295302,Home,0
11295331,Home,0
11295343,Home,0
11295346,Home,0
11295348,Home,0
11295353,Home,0
11295354,Home,0
11295367,Home,0
11295374,Home,0
11298403,Fresh cut flowers,0
11298537,Dairy and eggs,0
11298538,Dairy and eggs,0
11298586,Vegetables and fruits,0
11298914,Vegetables and fruits,0
11299137,Candy,0
11299287,Home,0
11299288,Dairy and eggs,0
11299322,Home,0
11300416,Deli,0
11300542,Deli,0
11300641,Meat and poultry,0
11300642,Meat and poultry,0
11300643,Meat and poultry,0
11300647,Meat and poultry,0
11300648,Meat and poultry,0
11300650,Meat and poultry,0
11300652,Deli,0
11300653,Deli,0
11300658,Deli,0
11300659,Deli,0
11300662,Meat and poultry,0
11300666,Deli,0
11300667,Deli,0
11300669,Deli,0
11300675,Meat and poultry,0
11300921,Meat and poultry,0
11303345,Dairy and eggs,0
11303548,Vegetables and fruits,0
11303863,Bakery and bread,0
11305095,Crackers,0
11305097,Crackers,0
11305827,Home,0
11305835,Home,0
11305839,Home,0
11305860,Fresh cut flowers,0
11306313,Seafood,0
11306705,Fresh cut flowers,0
11306823,Dairy and eggs,0
11307298,Condiments,0
11307299,Condiments,1
11307310,Fresh cut flowers,0
11307311,Fresh cut flowers,0
11307321,Vegetables and fruits,0
11307355,Home,0
11307940,Meat and poultry,0
11307942,Meat and poultry,0
11308647,Dairy and eggs,0
11308707,Vegetables and fruits,0
11308897,Dairy and eggs,0
11309306,Fresh cut flowers,0
11309312,Fresh cut flowers,0
11311060,Beverages,0
11311063,Beverages,0
11311085,Dairy and eggs,0
11311176,Meat and poultry,0
11311790,Leisure,0
11311793,Leisure,0
11311797,Condiments,0
11311814,Home,0
11312745,Bakery and bread,0
11312931,Frozen foods,0
11312935,Frozen foods,0
11313541,Vegetables and fruits,0
11313787,Condiments,0
11313789,Condiments,0
11313791,Condiments,0
11313792,Condiments,0
11313793,Condiments,0
11313794,Condiments,0
11313795,Condiments,0
11313796,Condiments,0
11313797,Condiments,0
11313798,Condiments,0
11313799,Condiments,0
11313801,Condiments,0
11313802,Condiments,0
11313803,Condiments,0
11313804,Condiments,0
11313805,Condiments,0
11313807,Condiments,1
11313809,Condiments,1
11313810,Condiments,0
11313811,Condiments,0
11313816,Condiments,0
11314401,Meat and poultry,0
11314406,Meat and poultry,0
11314408,Deli,0
11314409,Meat and poultry,0
11315793,Fresh cut flowers,0
11316717,Deli,0
11316894,Meat and poultry,0
11316895,Meat and poultry,0
11316899,Meat and poultry,0
11316900,Deli,0
11316901,Meat and poultry,0
11316902,Deli,0
11316906,Meat and poultry,0
11316910,Meat and poultry,0
11316911,Meat and poultry,0
11316914,Deli,0
11316915,Deli,0
11316924,Meat and poultry,0
11316925,Meat and poultry,0
11316926,Deli,0
11316927,Meat and poultry,0
11316931,Meat and poultry,0
11316933,Meat and poultry,0
11316935,Deli,0
11316937,Deli,0
11316941,Meat and poultry,0
11316942,Meat and poultry,0
11316943,Deli,0
11316949,Meat and poultry,0
11316954,Meat and poultry,0
11316961,Deli,0
11316965,Meat and poultry,0
11316968,Meat and poultry,0
11316969,Deli,0
11316970,Meat and poultry,0
11316972,Meat and poultry,0
11316976,Meat and poultry,0
11317118,Meat and poultry,0
11318844,Dairy and eggs,0
11319186,Condiments,0
11319912,Condiments,0
11320787,Condiments,0
11320789,Condiments,0
11320790,Condiments,0
11320793,Condiments,0
11320794,Condiments,0
11320795,Condiments,0
11320796,Condiments,0
11320797,Condiments,0
11320798,Condiments,0
11320799,Home,0
11320806,Condiments,1
11320807,Condiments,1
11320808,Condiments,1
11320809,Condiments,1
11320810,Condiments,0
11320811,Condiments,0
11320812,Vegetables and fruits,0
11321787,Condiments,0
11321788,Condiments,1
11321793,Leisure,0
11321799,Leisure,0
11321808,Condiments,0
11321809,Condiments,0
11321846,Home,0
11321857,Home,0
11322470,Meat and poultry,0
11322473,Meat and poultry,0
11322474,Meat and poultry,0
11322475,Deli,0
11322560,Meat and poultry,0
11322567,Meat and poultry,0
11322568,Meat and poultry,0
11322569,Meat and poultry,0
11322859,Vegetables and fruits,0
11324290,Fresh cut flowers,0
11324789,Vegetables and fruits,0
11324791,Seafood,0
11324792,Home,0
11325423,Meat and poultry,0
11325433,Meat and poultry,0
11325543,Meat and poultry,0
11326219,Vegetables and fruits,0
11326436,Frozen foods,0
11326796,Condiments,1
11326797,Condiments,1
11326798,Condiments,0
11326799,Home,0
11326800,Home,0
11326801,Home,0
11326802,Home,0
11326817,Home,0
11327349,Meat and poultry,0
11327350,Deli,0
11327388,Deli,0
11328547,Frozen foods,0
11329485,Condiments,0
11329486,Condiments,0
11329787,Fresh cut flowers,0
11329807,Home,0
11330377,Vegetables and fruits,0
11330874,Meat and poultry,0
11330875,Meat and poultry,0
11331067,Meat and poultry,0
11331578,Vegetables and fruits,0
11332388,Vegetables and fruits,0
11332818,Fresh cut flowers,0
11332979,Vegetables and fruits,0
11333408,Frozen foods,0
11333410,Frozen foods,0
11334297,Home,0
11334805,Vegetables and fruits,0
11335793,Home,0
11335798,Home,0
11337298,Vegetables and fruits,0
11338288,Seafood,0
11338291,Vegetables and fruits,0
11338293,Fresh cut flowers,0
11338294,Home,0
11338295,Home,0
11338296,Home,0
11338812,Vegetables and fruits,0
11338908,Vegetables and fruits,0
11339651,Vegetables and fruits,0
11340299,Fresh cut flowers,0
11340300,Fresh cut flowers,0
11340880,Meat and poultry,0
11342358,Catering,0
11342387,Meat and poultry,0
11342428,Meat and poultry,0
11342912,Vegetables and fruits,0
11343787,Fresh cut flowers,0
11343795,Home,0
11347324,Fresh cut flowers,0
11347790,Home,0
11347792,Home,0
11347809,Home,0
11347815,Condiments,1
11347816,Condiments,1
11347824,Home,0
11347825,Home,0
11347836,Home,0
11347843,Seafood,0
11347844,Seafood,0
11347847,Home,0
11347848,Home,0
11348358,Meat and poultry,0
11348365,Deli,0
11348828,Frozen foods,0
11349287,Leisure,0
11349291,Leisure,0
11349306,Frozen foods,0
11349307,Frozen foods,0
11349308,Frozen foods,0
11349309,Frozen foods,0
11349992,Meat and poultry,0
11350698,Candy,0
11351296,Home,0
11351300,Home,0
11351301,Home,0
11351306,Home,0
11351310,Tobacco,0
11351312,Frozen foods,0
11351313,Frozen foods,0
11351314,Frozen foods,0
11351315,Frozen foods,0
11351316,Condiments,0
11351317,Condiments,0
11351318,Condiments,0
11351324,Meat and poultry,0
11351336,Leisure,0
11351343,Fresh cut flowers,0
11352624,Meat and poultry,0
11352657,Bakery and bread,0
11353290,Condiments,0
11353291,Condiments,0
11353292,Condiments,0
11353293,Condiments,0
11353294,Home,0
11353300,Condiments,0
11353309,Home,0
11353312,Home,0
11353345,Home,0
11353348,Home,0
11353349,Home,0
11355372,Catering,0
11355835,Fresh cut flowers,0
11355837,Fresh cut flowers,0
11356348,Fresh cut flowers,0
11356787,Vegetables and fruits,1
11357287,Misc,0
11357288,Misc,0
11357289,Misc,0
11357291,Vegetables and fruits,1
11357295,Condiments,0
11357296,Condiments,0
11357297,Condiments,0
11357300,Condiments,0
11357304,Condiments,0
11357305,Condiments,0
11357307,Condiments,0
11357308,Condiments,0
11357313,Home,0
11357314,Home,0
11357315,Home,0
11357316,Home,0
11357317,Home,0
11357318,Home,0
11357325,Home,0
11357327,Home,0
11357328,Home,0
11357330,Home,0
11360713,Meat and poultry,0
11361811,Condiments,0
11361812,Condiments,0
11361813,Condiments,0
11361814,Condiments,0
11361815,Condiments,0
11361816,Home,0
11361817,Home,0
11361825,Home,0
11361831,Misc,0
11361832,Misc,0
11361852,Home,0
11362418,Deli,0
11362529,Home,0
11362879,Frozen foods,0
11362929,Meat and poultry,0
11362930,Deli,0
11363289,Home,0
11363290,Home,0
11363292,Home,0
11363293,Home,0
11363296,Home,0
11363298,Home,0
11363299,Home,0
11363300,Condiments,0
11363307,Home,0
11363309,Home,0
11363314,Misc,0
11363890,Seafood,0
11363963,Deli,0
11364512,Bakery and bread,0
11365299,Condiments,0
11365302,Condiments,0
11365324,Bakery and bread,0
11365336,Condiments,0
11365338,Condiments,0
11365340,Leisure,0
11365342,Leisure,0
11365345,Leisure,0
11365346,Leisure,0
11365347,Leisure,0
11365946,Seafood,0
11367287,Tobacco,0
11367288,Tobacco,0
11367289,Tobacco,0
11367290,Tobacco,0
11367291,Leisure,0
11367292,Leisure,0
11367293,Leisure,0
11367294,Leisure,0
11367299,Condiments,0
11367300,Condiments,0
11367304,Condiments,0
11367305,Condiments,0
11367309,Bakery and bread,0
11367310,Bakery and bread,0
11367311,Bakery and bread,0
11367313,Bakery and bread,0
11367314,Bakery and bread,0
11367322,Bakery and bread,0
11367323,Bakery and bread,0
11367324,Bakery and bread,0
11367327,Bakery and bread,0
11367328,Bakery and bread,0
11367345,Condiments,0
11367346,Condiments,0
11367353,Condiments,0
11367354,Condiments,0
11369291,Leisure,0
11369293,Leisure,0
11369294,Leisure,0
11369295,Leisure,0
11371290,Beverages,0
11371301,Chokolate,0
11371309,Chokolate,0
11371319,Chokolate,0
11371341,Chokolate,0
11371346,Fresh cut flowers,0
11371347,Fresh cut flowers,0
11371358,Home,0
11371366,Fresh cut flowers,0
11371373,Leisure,0
11371374,Leisure,0
11371375,Leisure,0
11371376,Leisure,0
11371378,Leisure,0
11371379,Leisure,0
11371380,Leisure,0
11371381,Leisure,0
11371382,Leisure,0
11372284,Meat and poultry,0
11372285,Meat and poultry,0
11372289,Meat and poultry,0
11372294,Meat and poultry,0
11372296,Deli,0
11372299,Meat and poultry,0
11372559,Candy,0
11374303,Bakery and bread,0
11375030,Condiments,0
11375414,Condiments,0
11376308,Condiments,0
11376309,Fresh cut flowers,0
11376310,Fresh cut flowers,0
11376311,Home,0
11376312,Home,0
11376313,Home,0
11376314,Home,0
11376315,Home,0
11376322,Home,0
11376324,Home,0
11376326,Home,0
11376327,Home,0
11376328,Home,0
11376329,Home,0
11376333,Home,0
11376336,Home,0
11376340,Misc,0
11377806,Condiments,0
11377808,Condiments,1
11377809,Condiments,0
11377810,Condiments,0
11377812,Condiments,0
11377813,Home,0
11377814,Home,0
11377815,Home,0
11377816,Home,0
11377817,Home,0
11377818,Home,0
11377820,Home,0
11377823,Home,0
11377828,Home,0
11377848,Home,0
11377849,Home,0
11377850,Home,0
11378432,Meat and poultry,0
11378435,Meat and poultry,0
11378843,Vegetables and fruits,0
11379085,Cheese,0
11379787,Meat and poultry,1
11379788,Leisure,0
11379790,Condiments,0
11379803,Condiments,0
11379804,Condiments,0
11379818,Chokolate,0
11379837,Home,0
11379842,Home,0
11379846,Home,0
11379849,Home,0
11379850,Home,0
11379855,Condiments,0
11379856,Leisure,0
11380593,Meat and poultry,0
11382287,Meat and poultry,0
11382288,Meat and poultry,0
11382291,Leisure,0
11382292,Leisure,0
11382293,Leisure,0
11382297,Leisure,0
11382298,Leisure,0
11382299,Leisure,0
11382300,Leisure,0
11382301,Condiments,0
11382307,Home,0
11382321,Home,0
11382335,Home,0
11382336,Home,0
11382337,Home,0
11382790,Bakery and bread,0
11383119,Seafood,0
11383283,Candy,0
11383787,Leisure,0
11383788,Leisure,0
11384907,Meat and poultry,0
11384943,Meat and poultry,0
11385437,Dairy and eggs,0
11385751,Fresh cut flowers,0
11386079,Fresh cut flowers,0
11386289,Leisure,0
11386290,Leisure,0
11386294,Leisure,0
11386311,Home,0
11386807,Bakery and bread,0
11387368,Catering,0
11387999,Condiments,0
11388492,Condiments,0
11391365,Meat and poultry,0
11391767,Home,0
11392810,Chokolate,0
11392823,Home,0
11392829,Home,0
11392849,Home,0
11392857,Home,0
11392859,Home,0
11392861,Home,0
11392862,Home,0
11392868,Home,0
11392870,Home,0
11392871,Leisure,0
11394797,Leisure,0
11394801,Home,0
11394813,Chokolate,0
11394819,Chokolate,0
11394823,Chokolate,0
11394827,Chokolate,0
11394832,Chokolate,0
11394833,Chokolate,0
11394858,Home,0
11394866,Home,0
11394873,Fresh cut flowers,0
11394874,Fresh cut flowers,0
11394877,Fresh cut flowers,0
11395396,Bakery and bread,0
11395427,Meat and poultry,0
11395638,Fresh cut flowers,0
11396157,Vegetables and fruits,0
11396253,Vegetables and fruits,0
11396793,Vegetables and fruits,0
11397296,Bakery and bread,0
11397808,Home,0
11397823,Home,0
11397824,Chokolate,0
11397825,Vegetables and fruits,0
11397826,Home,0
11397832,Home,0
11397833,Home,0
11397841,Home,0
11397842,Home,0
11397844,Home,0
11397847,Home,0
11397878,Leisure,0
11398587,Bakery and bread,0
11398589,Seafood,0
11398774,Meat and poultry,0
11400255,Home,0
11401104,Seafood,0
11401809,Home,0
11401810,Home,0
11401818,Home,0
11404323,Chokolate,0
11404363,Home,0
11404364,Home,0
11404369,Home,0
11404370,Home,0
11404371,Home,0
11404372,Home,0
11404373,Home,0
11404374,Home,0
11404375,Home,0
11404947,Vegetables and fruits,0
11405949,Bakery and bread,0
11405952,Deli,0
11406297,Candy,0
11409121,Home,0
11411827,Chokolate,0
11411887,Home,0
11411888,Home,0
11411905,Home,0
11411906,Seafood,0
11412433,Meat and poultry,0
11412611,Bakery and bread,0
11412617,Misc,0
11412627,Condiments,0
11413833,Home,0
11413834,Home,0
11413835,Home,0
11413836,Home,0
11413837,Home,0
11413885,Home,0
11413886,Home,0
11413899,Beverages,0
11413900,Leisure,0
11413901,Leisure,0
11413906,Misc,0
11414316,Misc,0
11414465,Meat and poultry,0
11414521,Meat and poultry,0
11415307,Condiments,0
11415768,Frozen foods,0
11416287,Leisure,0
11416301,Leisure,0
11416302,Leisure,0
11416335,Home,0
11416397,Fresh cut flowers,0
11416398,Home,0
11417673,Vegetables and fruits,0
11418849,Vegetables and fruits,0
11418852,Home,0
11418863,Home,0
11419950,Vegetables and fruits,0
11420009,Condiments,0
11422303,Bakery and bread,0
11422591,Cheese,0
11422878,Beverages,0
11424290,Meat and poultry,0
11424298,Fresh cut flowers,0
11424302,Home,0
11424303,Home,0
11424305,Home,0
11424376,Vegetables and fruits,0
11424377,Vegetables and fruits,0
11424378,Vegetables and fruits,0
11424382,Home,0
11424383,Home,0
11424384,Home,0
11424385,Home,0
11424386,Home,0
11424390,Home,0
11424391,Home,0
11424394,Home,0
11424404,Home,0
11424412,Home,0
11425989,Seafood,0
11426509,Deli,0
11426617,Meat and poultry,0
11428466,Fresh cut flowers,0
11433231,Frozen foods,0
11435335,Home,0
11435336,Home,0
11435337,Home,0
11435484,Home,0
11435913,Catering,0
11436008,Meat and poultry,0
11436664,Bakery and bread,0
11437313,Home,0
11437314,Home,0
11437315,Home,0
11437316,Home,0
11437344,Home,0
11437345,Home,0
11437352,Home,0
11437354,Home,0
11437358,Misc,0
11437359,Vegetables and fruits,0
11437368,Home,0
11438003,Bakery and bread,0
11438104,Seafood,0
11438105,Seafood,0
11438894,Cheese,0
11439837,Vegetables and fruits,0
11441102,Seafood,0
11441465,Meat and poultry,0
11441467,Meat and poultry,0
11441470,Deli,0
11441759,Vegetables and fruits,0
11443419,Vegetables and fruits,0
11444210,Fresh cut flowers,0
11444211,Fresh cut flowers,0
11445398,Condiments,0
11445399,Condiments,0
11445400,Condiments,0
11445468,Bakery and bread,0
11445892,Vegetables and fruits,0
11446787,Condiments,0
11446789,Condiments,0
11447288,Leisure,0
11447291,Leisure,0
11447310,Leisure,0
11447315,Home,0
11447319,Home,0
11447320,Home,0
11447321,Home,0
11447327,Condiments,0
11447328,Misc,0
11447329,Misc,0
11447333,Condiments,0
11447344,Leisure,0
11447345,Leisure,0
11447346,Leisure,0
11447350,Misc,0
11447351,Misc,0
11447363,Home,0
11447868,Bakery and bread,0
11449037,Deli,0
11450087,Condiments,0
